accel_x,accel_y,accel_z,grav_x,grav_y,grav_z,lin_acc_x,lin_acc_y,lin_acc_z,gyro_x,gyro_y,gyro_z,light,magn_x,magn_y,magn_z,orien_z,orien_x,orien_y,prox,sound,latitude,longitude,altitude,altit_google,speed,accuracy,orient,satellites,time,time_stamp
-0.3546,3.8224,7.8958,-0.1768,4.1731,8.8727,-0.1748,-0.1884,-1.0556,14.46,20.2,-13.55,71.0,30.19,34.09,-27.44,324.87,-24.54,0.56,5.0,36.039,,,,NaN,,,,0 / 0,10,2020-10-20 19:36:32:301
-0.1942,3.9564,7.7929,-0.1768,4.1731,8.8727,-0.1748,-0.1884,-1.0556,10.33,24.68,-9.49,71.0,30.19,34.09,-27.44,324.87,-24.54,0.56,5.0,36.039,,,,NaN,,,,0 / 0,15,2020-10-20 19:36:32:306
-0.1942,3.9564,7.7929,-0.2415,4.1969,8.8599,-0.1748,-0.1884,-1.0556,10.33,24.68,-9.49,71.0,29.89,33.64,-27.29,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,20,2020-10-20 19:36:32:311
-0.1942,3.9564,7.7929,-0.2415,4.1969,8.8599,-0.1748,-0.1884,-1.0556,10.33,24.68,-9.49,71.0,29.89,33.64,-27.29,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,25,2020-10-20 19:36:32:316
0.5212,3.8727,7.9029,-0.2415,4.1969,8.8599,0.7841,-0.3401,-0.9791,5.47,25.1,-9.59,71.0,29.89,33.64,-27.29,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,31,2020-10-20 19:36:32:322
0.5212,3.8727,7.9029,-0.301,4.2032,8.8551,0.7841,-0.3401,-0.9791,5.47,25.1,-9.59,71.0,29.89,33.64,-27.29,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,36,2020-10-20 19:36:32:327
0.5212,3.8727,7.9029,-0.301,4.2032,8.8551,0.7841,-0.3401,-0.9791,-1.04,19.95,-18.06,71.0,29.89,33.64,-27.29,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,41,2020-10-20 19:36:32:332
0.5475,4.0402,8.7069,-0.301,4.2032,8.8551,0.887,-0.1694,-0.1681,-1.04,19.95,-18.06,71.0,29.59,34.24,-26.24,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,45,2020-10-20 19:36:32:336
0.5475,4.0402,8.7069,-0.353,4.1985,8.8554,0.887,-0.1694,-0.1681,-1.43,10.47,-23.03,71.0,29.59,34.24,-26.24,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,50,2020-10-20 19:36:32:341
0.5475,4.0402,8.7069,-0.353,4.1985,8.8554,0.887,-0.1694,-0.1681,-1.43,10.47,-23.03,71.0,29.59,34.24,-26.24,325.54,-25.34,1.56,5.0,36.039,,,,NaN,,,,0 / 0,56,2020-10-20 19:36:32:347
0.2771,4.2699,8.159,-0.366,4.1936,8.8572,0.6439,0.0683,-0.7151,-3.67,-6.44,-28.49,58.0,32.29,33.34,-27.44,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,65,2020-10-20 19:36:32:356
0.2771,4.2699,8.159,-0.366,4.1936,8.8572,0.6439,0.0683,-0.7151,-3.67,-6.44,-28.49,58.0,32.29,33.34,-27.44,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,66,2020-10-20 19:36:32:357
0.2771,4.2699,8.159,-0.366,4.1936,8.8572,0.6439,0.0683,-0.7151,-3.67,-6.44,-28.49,58.0,32.29,33.34,-27.44,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,71,2020-10-20 19:36:32:362
0.2771,4.2699,8.159,-0.366,4.1936,8.8572,0.6439,0.0683,-0.7151,-3.67,-6.44,-28.49,58.0,32.29,33.34,-27.44,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,75,2020-10-20 19:36:32:366
-0.9982,4.7604,9.0252,-0.3404,4.1684,8.8701,-0.6572,0.5844,0.1389,-10.74,-32.86,-34.58,58.0,31.39,32.44,-26.24,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,81,2020-10-20 19:36:32:372
-0.9982,4.7604,9.0252,-0.3404,4.1684,8.8701,-0.6572,0.5844,0.1389,-10.74,-32.86,-34.58,58.0,31.39,32.44,-26.24,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,86,2020-10-20 19:36:32:377
-0.9982,4.7604,9.0252,-0.3404,4.1684,8.8701,-0.6572,0.5844,0.1389,-10.74,-32.86,-34.58,58.0,31.39,32.44,-26.24,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,91,2020-10-20 19:36:32:382
-0.4814,4.9064,9.7287,-0.2911,4.1492,8.8809,-0.1896,0.7472,0.8264,-5.59,-40.39,-34.09,58.0,31.39,32.44,-26.24,323.65,-25.32,2.37,5.0,36.039,,,,NaN,,,,0 / 0,95,2020-10-20 19:36:32:386
-0.4814,4.9064,9.7287,-0.2911,4.1492,8.8809,-0.1896,0.7472,0.8264,-5.59,-40.39,-34.09,58.0,30.49,33.04,-27.14,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,101,2020-10-20 19:36:32:392
-0.0842,4.7149,9.664,-0.2369,4.1482,8.8829,0.1535,0.554,0.7538,2.39,-41.47,-37.21,58.0,30.49,33.04,-27.14,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,107,2020-10-20 19:36:32:398
-0.0842,4.7149,9.664,-0.2369,4.1482,8.8829,0.1535,0.554,0.7538,2.39,-41.47,-37.21,58.0,30.49,33.04,-27.14,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,111,2020-10-20 19:36:32:402
-0.0842,4.7149,9.664,-0.2369,4.1482,8.8829,0.1535,0.554,0.7538,5.5,-48.58,-38.29,58.0,30.49,33.04,-27.14,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,115,2020-10-20 19:36:32:406
-0.7231,4.1072,9.2405,-0.1694,4.1582,8.8798,-0.5531,-0.065,0.3309,5.5,-48.58,-38.29,58.0,30.79,33.79,-27.89,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,120,2020-10-20 19:36:32:411
-0.7231,4.1072,9.2405,-0.1694,4.1582,8.8798,-0.5531,-0.065,0.3309,5.5,-48.58,-38.29,58.0,30.79,33.79,-27.89,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,126,2020-10-20 19:36:32:417
-0.7231,4.1072,9.2405,-0.1694,4.1582,8.8798,-0.5531,-0.065,0.3309,8.69,-56.42,-36.96,58.0,30.79,33.79,-27.89,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,130,2020-10-20 19:36:32:421
-0.7661,4.4733,8.7643,-0.0748,4.1817,8.8701,-0.691,0.2772,-0.1361,8.69,-56.42,-36.96,58.0,30.79,33.79,-27.89,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,135,2020-10-20 19:36:32:426
-0.7661,4.4733,8.7643,-0.0748,4.1817,8.8701,-0.691,0.2772,-0.1361,8.69,-56.42,-36.96,58.0,30.79,33.79,-27.89,325.11,-25.03,1.88,5.0,36.039,,,,NaN,,,,0 / 0,140,2020-10-20 19:36:32:431
-0.7661,4.4733,8.7643,-0.0748,4.1817,8.8701,-0.691,0.2772,-0.1361,14.78,-74.51,-34.06,58.0,30.79,34.84,-29.69,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,146,2020-10-20 19:36:32:437
-0.1153,4.3823,8.7763,0.1006,4.2204,8.8515,-0.2162,0.1476,-0.1054,14.78,-74.51,-34.06,58.0,30.79,34.84,-29.69,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,151,2020-10-20 19:36:32:442
-0.1153,4.3823,8.7763,0.1006,4.2204,8.8515,-0.2162,0.1476,-0.1054,20.55,-136.25,-28.77,58.0,30.79,34.84,-29.69,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,156,2020-10-20 19:36:32:447
-0.1153,4.3823,8.7763,0.2971,4.2541,8.8309,-0.2162,0.1476,-0.1054,20.55,-136.25,-28.77,58.0,29.74,35.59,-27.89,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,161,2020-10-20 19:36:32:452
-0.1751,4.8537,8.8098,0.2971,4.2541,8.8309,-0.5899,0.5669,-0.0383,21.67,-172.27,-29.05,58.0,29.74,35.59,-27.89,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,166,2020-10-20 19:36:32:457
-0.1751,4.8537,8.8098,0.2971,4.2541,8.8309,-0.5899,0.5669,-0.0383,21.67,-172.27,-29.05,58.0,29.74,35.59,-27.89,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,170,2020-10-20 19:36:32:461
-0.1751,4.8537,8.8098,0.2971,4.2541,8.8309,-0.5899,0.5669,-0.0383,21.67,-172.27,-29.05,58.0,29.74,35.59,-27.89,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,175,2020-10-20 19:36:32:466
-0.491,5.0786,9.2118,0.6764,4.3101,8.7827,-1.1699,0.7528,0.3969,22.83,-200.06,-29.51,64.0,29.74,35.59,-27.89,325.4,-25.24,0.48,5.0,36.039,,,,NaN,,,,0 / 0,181,2020-10-20 19:36:32:472
-0.491,5.0786,9.2118,0.6764,4.3101,8.7827,-1.1699,0.7528,0.3969,22.83,-200.06,-29.51,64.0,26.44,34.54,-28.64,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,185,2020-10-20 19:36:32:476
-0.491,5.0786,9.2118,0.6764,4.3101,8.7827,-1.1699,0.7528,0.3969,22.86,-204.05,-25.2,64.0,26.44,34.54,-28.64,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,190,2020-10-20 19:36:32:481
-0.3354,4.6695,3.5384,1.2068,4.391,8.6852,-1.5444,0.2706,-5.1624,22.86,-204.05,-25.2,64.0,26.44,34.54,-28.64,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,196,2020-10-20 19:36:32:487
-0.3354,4.6695,3.5384,1.2068,4.391,8.6852,-1.5444,0.2706,-5.1624,22.86,-204.05,-25.2,64.0,26.44,34.54,-28.64,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,200,2020-10-20 19:36:32:491
-0.3354,4.6695,3.5384,1.2068,4.391,8.6852,-1.5444,0.2706,-5.1624,-11.37,-77.24,-8.54,64.0,24.79,34.24,-30.89,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,205,2020-10-20 19:36:32:496
-0.3354,4.6695,3.5384,1.2068,4.391,8.6852,-1.5444,0.2706,-5.1624,-11.37,-77.24,-8.54,64.0,24.79,34.24,-30.89,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,210,2020-10-20 19:36:32:501
1.0285,3.4635,3.56,1.3655,4.374,8.6703,-0.3359,-0.9068,-5.1029,-34.19,-18.76,-1.75,64.0,24.79,34.24,-30.89,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,215,2020-10-20 19:36:32:506
1.0285,3.4635,3.56,1.3655,4.374,8.6703,-0.3359,-0.9068,-5.1029,-34.19,-18.76,-1.75,64.0,24.79,34.24,-30.89,326.95,-26.07,-4.4,5.0,36.039,,,,NaN,,,,0 / 0,220,2020-10-20 19:36:32:511
1.0285,3.4635,3.56,1.3655,4.374,8.6703,-0.3359,-0.9068,-5.1029,-34.19,-18.76,-1.75,64.0,24.94,35.14,-31.49,325.69,-26.49,-8.95,5.0,36.039,,,,NaN,,,,0 / 0,225,2020-10-20 19:36:32:516
0.9663,3.4396,6.1753,1.3565,4.2331,8.7413,-0.3853,-0.7783,-2.5345,-63.52,26.22,0.42,64.0,24.94,35.14,-31.49,325.69,-26.49,-8.95,5.0,36.039,,,,NaN,,,,0 / 0,231,2020-10-20 19:36:32:522
0.9663,3.4396,6.1753,1.3565,4.2331,8.7413,-0.3853,-0.7783,-2.5345,-63.52,26.22,0.42,64.0,24.94,35.14,-31.49,325.69,-26.49,-8.95,5.0,36.039,,,,NaN,,,,0 / 0,235,2020-10-20 19:36:32:526
0.9663,3.4396,6.1753,1.3565,4.2331,8.7413,-0.3853,-0.7783,-2.5345,-68.1,45.64,5.81,64.0,24.94,35.14,-31.49,325.69,-26.49,-8.95,5.0,36.039,,,,NaN,,,,0 / 0,241,2020-10-20 19:36:32:532
1.7846,3.2386,7.7019,1.2666,4.0801,8.8272,0.5238,-0.8229,-1.0849,-68.1,45.64,5.81,64.0,24.79,36.19,-30.89,325.69,-26.49,-8.95,5.0,36.039,,,,NaN,,,,0 / 0,245,2020-10-20 19:36:32:536
1.7846,3.2386,7.7019,1.2666,4.0801,8.8272,0.5238,-0.8229,-1.0849,-64.36,46.59,7.0,64.0,24.79,36.19,-30.89,325.69,-26.49,-8.95,5.0,36.039,,,,NaN,,,,0 / 0,251,2020-10-20 19:36:32:542
1.7846,3.2386,7.7019,1.2666,4.0801,8.8272,0.5238,-0.8229,-1.0849,-64.36,46.59,7.0,64.0,24.79,36.19,-30.89,325.69,-26.49,-8.95,5.0,36.039,,,,NaN,,,,0 / 0,255,2020-10-20 19:36:32:546
1.6578,3.9277,7.5823,1.1693,3.9385,8.9046,0.4947,0.01,-1.2753,-61.14,50.05,6.09,64.0,25.24,36.49,-32.09,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,262,2020-10-20 19:36:32:553
1.6578,3.9277,7.5823,1.1693,3.9385,8.9046,0.4947,0.01,-1.2753,-61.14,50.05,6.09,64.0,25.24,36.49,-32.09,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,265,2020-10-20 19:36:32:556
1.6578,3.9277,7.5823,1.1693,3.9385,8.9046,0.4947,0.01,-1.2753,-62.47,51.45,3.04,64.0,25.24,36.49,-32.09,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,270,2020-10-20 19:36:32:561
1.6578,3.9277,7.5823,1.1693,3.9385,8.9046,0.4947,0.01,-1.2753,-62.47,51.45,3.04,64.0,25.24,36.49,-32.09,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,276,2020-10-20 19:36:32:567
1.5023,3.6238,8.1231,1.0228,3.7514,9.0029,0.4855,-0.1056,-0.8272,-65.44,46.03,0.87,64.0,25.24,36.49,-32.09,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,281,2020-10-20 19:36:32:572
1.5023,3.6238,8.1231,1.0228,3.7514,9.0029,0.4855,-0.1056,-0.8272,-65.44,46.03,0.87,64.0,24.49,38.29,-31.34,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,286,2020-10-20 19:36:32:577
1.5023,3.6238,8.1231,1.0228,3.7514,9.0029,0.4855,-0.1056,-0.8272,-65.44,46.03,0.87,64.0,24.49,38.29,-31.34,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,291,2020-10-20 19:36:32:582
0.672,3.0806,7.867,0.9404,3.5983,9.0741,-0.2624,-0.4943,-1.1483,-68.35,27.65,3.6,64.0,24.49,38.29,-31.34,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,295,2020-10-20 19:36:32:586
0.672,3.0806,7.867,0.9404,3.5983,9.0741,-0.2624,-0.4943,-1.1483,-68.35,27.65,3.6,64.0,24.49,38.29,-31.34,326.89,-23.68,-7.48,5.0,36.039,,,,NaN,,,,0 / 0,300,2020-10-20 19:36:32:591
0.672,3.0806,7.867,0.9404,3.5983,9.0741,-0.2624,-0.4943,-1.1483,-69.47,21.7,11.76,68.0,26.14,37.39,-29.99,326.88,-21.53,-5.92,5.0,36.039,,,,NaN,,,,0 / 0,306,2020-10-20 19:36:32:597
1.0285,2.6763,9.2022,0.889,3.3779,9.1635,0.1458,-0.6778,0.1036,-69.47,21.7,11.76,68.0,26.14,37.39,-29.99,326.88,-21.53,-5.92,5.0,36.039,,,,NaN,,,,0 / 0,311,2020-10-20 19:36:32:602
1.0285,2.6763,9.2022,0.889,3.3779,9.1635,0.1458,-0.6778,0.1036,-62.85,10.5,17.39,68.0,26.14,37.39,-29.99,326.88,-21.53,-5.92,5.0,53.087,,,,NaN,,,,0 / 0,315,2020-10-20 19:36:32:606
1.0285,2.6763,9.2022,0.889,3.3779,9.1635,0.1458,-0.6778,0.1036,-62.85,10.5,17.39,68.0,26.14,37.39,-29.99,326.88,-21.53,-5.92,5.0,53.087,,,,NaN,,,,0 / 0,320,2020-10-20 19:36:32:611
1.0285,2.6763,9.2022,0.889,3.3779,9.1635,0.1458,-0.6778,0.1036,-62.85,10.5,17.39,68.0,23.14,39.64,-31.49,326.88,-21.53,-5.92,5.0,53.087,,,,NaN,,,,0 / 0,326,2020-10-20 19:36:32:617
0.4949,4.234,8.6686,0.911,3.2388,9.2115,-0.4096,1.0184,-0.477,-54.38,-14.42,24.43,68.0,23.14,39.64,-31.49,326.88,-21.53,-5.92,5.0,53.087,,,,NaN,,,,0 / 0,330,2020-10-20 19:36:32:621
0.4949,4.234,8.6686,0.911,3.2388,9.2115,-0.4096,1.0184,-0.477,-54.38,-14.42,24.43,68.0,23.14,39.64,-31.49,326.88,-21.53,-5.92,5.0,53.087,,,,NaN,,,,0 / 0,335,2020-10-20 19:36:32:626
0.4949,4.234,8.6686,0.911,3.2388,9.2115,-0.4096,1.0184,-0.477,-47.73,-53.58,45.67,68.0,23.14,39.64,-31.49,326.88,-21.53,-5.92,5.0,53.087,,,,NaN,,,,0 / 0,342,2020-10-20 19:36:32:633
1.8636,2.7193,7.5153,1.1076,3.0753,9.2459,0.7646,-0.332,-1.6582,-47.73,-53.58,45.67,68.0,26.44,39.19,-31.79,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,346,2020-10-20 19:36:32:637
1.8636,2.7193,7.5153,1.1076,3.0753,9.2459,0.7646,-0.332,-1.6582,-45.0,-74.41,43.05,68.0,26.44,39.19,-31.79,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,350,2020-10-20 19:36:32:641
1.8636,2.7193,7.5153,1.1076,3.0753,9.2459,0.7646,-0.332,-1.6582,-45.0,-74.41,43.05,68.0,26.44,39.19,-31.79,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,356,2020-10-20 19:36:32:647
2.5336,2.5614,6.2591,1.33,2.9654,9.2524,1.2158,-0.3768,-2.9084,-40.07,-82.81,30.34,68.0,26.44,39.19,-31.79,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,360,2020-10-20 19:36:32:651
2.5336,2.5614,6.2591,1.33,2.9654,9.2524,1.2158,-0.3768,-2.9084,-40.07,-82.81,30.34,68.0,23.89,41.44,-32.99,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,365,2020-10-20 19:36:32:656
2.5336,2.5614,6.2591,1.33,2.9654,9.2524,1.2158,-0.3768,-2.9084,-40.07,-82.81,30.34,68.0,23.89,41.44,-32.99,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,371,2020-10-20 19:36:32:662
2.5336,2.5614,6.2591,1.33,2.9654,9.2524,1.2158,-0.3768,-2.9084,-26.91,-83.05,6.3,68.0,23.89,41.44,-32.99,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,376,2020-10-20 19:36:32:667
2.4427,2.6428,5.9623,1.612,2.8739,9.2365,0.8488,-0.1987,-3.1698,-26.91,-83.05,6.3,68.0,23.89,41.44,-32.99,328.02,-19.28,-5.65,5.0,53.087,,,,NaN,,,,0 / 0,381,2020-10-20 19:36:32:672
2.4427,2.6428,5.9623,1.612,2.8739,9.2365,0.8488,-0.1987,-3.1698,-19.8,-93.73,0.28,68.0,23.74,41.29,-32.39,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,385,2020-10-20 19:36:32:676
2.4427,2.6428,5.9623,1.612,2.8739,9.2365,0.8488,-0.1987,-3.1698,-19.8,-93.73,0.28,68.0,23.74,41.29,-32.39,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,391,2020-10-20 19:36:32:682
2.0359,2.0182,5.4311,1.8551,2.8369,9.2022,0.2052,-0.7813,-3.6501,-12.84,-107.98,3.99,68.0,23.74,41.29,-32.39,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,395,2020-10-20 19:36:32:686
2.0359,2.0182,5.4311,1.8551,2.8369,9.2022,0.2052,-0.7813,-3.6501,-12.84,-107.98,3.99,68.0,23.74,41.29,-32.39,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,400,2020-10-20 19:36:32:691
2.0359,2.0182,5.4311,1.8551,2.8369,9.2022,0.2052,-0.7813,-3.6501,-12.84,-107.98,3.99,68.0,21.49,41.29,-34.94,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,406,2020-10-20 19:36:32:697
2.39,1.3076,4.3807,2.155,2.8059,9.1462,0.2688,-1.4543,-4.6219,-8.99,-125.86,22.22,68.0,21.49,41.29,-34.94,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,410,2020-10-20 19:36:32:701
2.39,1.3076,4.3807,2.155,2.8059,9.1462,0.2688,-1.4543,-4.6219,-8.99,-125.86,22.22,68.0,21.49,41.29,-34.94,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,415,2020-10-20 19:36:32:706
2.39,1.3076,4.3807,2.155,2.8059,9.1462,0.2688,-1.4543,-4.6219,1.9,-134.12,22.71,68.0,21.49,41.29,-34.94,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,420,2020-10-20 19:36:32:711
2.39,1.3076,4.3807,2.155,2.8059,9.1462,0.2688,-1.4543,-4.6219,1.9,-134.12,22.71,67.0,21.49,41.29,-34.94,328.32,-17.04,-9.9,5.0,53.087,,,,NaN,,,,0 / 0,426,2020-10-20 19:36:32:717
3.0528,2.0996,3.1053,2.5997,2.7885,9.0353,0.5031,-0.6353,-5.7563,4.0,-149.97,25.16,67.0,18.49,40.69,-34.34,331.98,-16.63,-13.26,5.0,53.087,,,,NaN,,,,0 / 0,430,2020-10-20 19:36:32:721
3.0528,2.0996,3.1053,2.5997,2.7885,9.0353,0.5031,-0.6353,-5.7563,4.0,-149.97,25.16,67.0,18.49,40.69,-34.34,331.98,-16.63,-13.26,5.0,53.087,,,,NaN,,,,0 / 0,435,2020-10-20 19:36:32:726
3.0528,2.0996,3.1053,2.5997,2.7885,9.0353,0.5031,-0.6353,-5.7563,4.0,-149.97,25.16,67.0,18.49,40.69,-34.34,331.98,-16.63,-13.26,5.0,53.087,,,,NaN,,,,0 / 0,441,2020-10-20 19:36:32:732
3.2275,1.1496,0.021,2.9872,2.7679,8.9211,0.3099,-1.5538,-8.6922,-10.67,-160.02,31.01,67.0,16.09,40.09,-35.24,331.98,-16.63,-13.26,5.0,53.087,,,,NaN,,,,0 / 0,445,2020-10-20 19:36:32:736
3.2275,1.1496,0.021,2.9872,2.7679,8.9211,0.3099,-1.5538,-8.6922,-10.67,-160.02,31.01,67.0,16.09,40.09,-35.24,331.98,-16.63,-13.26,5.0,53.087,,,,NaN,,,,0 / 0,450,2020-10-20 19:36:32:741
3.2275,1.1496,0.021,2.9872,2.7679,8.9211,0.3099,-1.5538,-8.6922,-50.64,-156.2,39.51,67.0,16.09,40.09,-35.24,331.98,-16.63,-13.26,5.0,53.087,,,,NaN,,,,0 / 0,456,2020-10-20 19:36:32:747
4.0937,0.037,-0.2399,3.5184,2.5968,8.7777,0.6798,-2.4827,-8.7569,-50.64,-156.2,39.51,67.0,16.09,40.09,-35.24,331.98,-16.63,-13.26,5.0,53.087,,,,NaN,,,,0 / 0,460,2020-10-20 19:36:32:751
4.0937,0.037,-0.2399,3.5184,2.5968,8.7777,0.6798,-2.4827,-8.7569,-50.64,-156.2,39.51,67.0,12.64,41.74,-35.54,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,465,2020-10-20 19:36:32:756
4.0937,0.037,-0.2399,3.5184,2.5968,8.7777,0.6798,-2.4827,-8.7569,-83.22,-158.16,42.45,67.0,12.64,41.74,-35.54,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,471,2020-10-20 19:36:32:762
4.0937,0.037,-0.2399,3.5184,2.5968,8.7777,0.6798,-2.4827,-8.7569,-83.22,-158.16,42.45,67.0,12.64,41.74,-35.54,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,475,2020-10-20 19:36:32:766
5.9099,-0.1138,2.1195,3.9201,2.3703,8.6709,2.1199,-2.4053,-6.2634,-93.06,-174.62,36.82,67.0,12.64,41.74,-35.54,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,480,2020-10-20 19:36:32:771
5.9099,-0.1138,2.1195,3.9201,2.3703,8.6709,2.1199,-2.4053,-6.2634,-93.06,-174.62,36.82,67.0,10.69,42.94,-36.59,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,485,2020-10-20 19:36:32:776
5.9099,-0.1138,2.1195,4.3608,2.123,8.5233,2.1199,-2.4053,-6.2634,-93.06,-174.62,36.82,67.0,10.69,42.94,-36.59,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,491,2020-10-20 19:36:32:782
5.917,-0.7407,4.8305,4.3608,2.123,8.5233,1.5657,-2.7115,-3.3306,-93.65,-199.61,22.22,67.0,10.69,42.94,-36.59,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,495,2020-10-20 19:36:32:786
5.917,-0.7407,4.8305,4.3608,2.123,8.5233,1.5657,-2.7115,-3.3306,-93.65,-199.61,22.22,67.0,10.69,42.94,-36.59,332.09,-15.35,-21.84,5.0,53.087,,,,NaN,,,,0 / 0,500,2020-10-20 19:36:32:791
5.917,-0.7407,4.8305,4.8225,1.891,8.327,1.5657,-2.7115,-3.3306,-93.65,-199.61,22.22,67.0,7.09,44.29,-36.59,333.19,-11.12,-30.08,5.0,53.087,,,,NaN,,,,0 / 0,506,2020-10-20 19:36:32:797
3.2778,-1.8677,9.597,5.259,1.6955,8.1018,-1.515,-3.6193,1.6441,-78.85,-213.75,26.77,67.0,7.09,44.29,-36.59,333.19,-11.12,-30.08,5.0,53.087,,,,NaN,,,,0 / 0,518,2020-10-20 19:36:32:809
3.2778,-1.8677,9.597,5.259,1.6955,8.1018,-1.515,-3.6193,1.6441,-78.85,-213.75,26.77,67.0,7.09,44.29,-36.59,333.19,-11.12,-30.08,5.0,53.087,,,,NaN,,,,0 / 0,518,2020-10-20 19:36:32:809
3.2778,-1.8677,9.597,5.259,1.6955,8.1018,-1.515,-3.6193,1.6441,-78.85,-213.75,26.77,67.0,7.09,44.29,-36.59,333.19,-11.12,-30.08,5.0,53.087,,,,NaN,,,,0 / 0,521,2020-10-20 19:36:32:812
3.9812,-2.6908,7.2234,5.259,1.6955,8.1018,-1.2129,-4.2707,-0.5036,-36.29,-187.71,50.61,67.0,7.09,44.29,-36.59,333.19,-11.12,-30.08,5.0,53.087,,,,NaN,,,,0 / 0,525,2020-10-20 19:36:32:816
